V,T
44.4300,2.8380
44.4300,2.8360
44.4300,2.8350
44.4300,2.8350
44.4300,2.8360
44.4300,2.8360
44.4300,2.8360
44.4300,2.8350
44.4300,2.8360
44.4300,2.8350
44.4300,2.8360
44.4300,2.8340
44.4300,2.8330
44.4200,2.8330
44.4200,2.8320
44.4200,2.8330
44.4200,2.8330
44.4200,2.8320
44.4200,2.8320
44.4200,2.8290
44.4200,2.8300
44.4200,2.8300
44.4200,2.8290
44.4200,2.8280
44.4200,2.8250
44.4200,2.8270
44.4200,2.8240
44.4200,2.8250
44.4200,2.8250
44.4200,2.8250
44.4200,2.8230
44.4200,2.8220
44.4200,2.8230
44.4200,2.8210
44.4100,2.8230
44.4100,2.8220
44.4100,2.8210
44.4100,2.8210
44.4100,2.8190
44.4100,2.8210
44.4100,2.8210
44.4100,2.8190
44.4100,2.8210
44.4100,2.8210
44.4100,2.8180
44.4100,2.8180
44.4100,2.8190
44.4100,2.8190
44.4100,2.8190
44.4100,2.8160
44.4100,2.8140
44.4100,2.8160
44.4100,2.8140
44.4100,2.8140
44.4100,2.8140
44.4000,2.8130
44.4000,2.8120
44.4000,2.8120
44.4000,2.8120
44.4100,2.8110
44.4000,2.8130
44.4000,2.8110
44.4000,2.8110
44.4000,2.8100
44.4000,2.8100
44.4000,2.8110
44.4000,2.8110
44.4000,2.8070
44.4000,2.8060
44.4000,2.8060
44.4000,2.8060
44.4000,2.8060
44.4000,2.8060
44.4000,2.8050
44.3900,2.8020
44.4000,2.8020
44.3900,2.8030
44.3900,2.8010
44.3900,2.8010
44.3900,2.8020
44.3900,2.8020
44.3900,2.8050
44.3900,2.8030
44.3900,2.8030
44.3900,2.8020
44.3900,2.8010
44.3900,2.8010
44.3900,2.8020
44.3900,2.8010
44.3900,2.7990
44.3900,2.7970
44.3900,2.7990
44.3900,2.7970
44.3900,2.7970
44.3900,2.7960
44.3800,2.7960
44.3900,2.7950
44.3900,2.7920
44.3800,2.7920
44.3800,2.7920
44.3800,2.7920
44.3800,2.7890
44.3900,2.7900
44.3800,2.7910
44.3800,2.7890
44.3800,2.7880
44.3800,2.7880
44.3800,2.7860
44.3800,2.7880
44.3800,2.7880
44.3800,2.7850
44.3800,2.7860
44.3800,2.7850
44.3800,2.7830
44.3800,2.7840
44.3800,2.7840
44.3700,2.7840
44.3800,2.7850
44.3800,2.7850
44.3700,2.7830
44.3700,2.7830
44.3700,2.7810
44.3700,2.7830
44.3700,2.7790
44.3700,2.7800
44.3700,2.7810
44.3700,2.7790
44.3700,2.7780
44.3700,2.7780
44.3700,2.7750
44.3700,2.7770
44.3700,2.7770
44.3700,2.7770
44.3700,2.7750
44.3700,2.7750
44.3600,2.7750
44.3700,2.7750
44.3700,2.7740
44.3700,2.7730
44.3700,2.7730
44.3700,2.7690
44.3700,2.7700
44.3600,2.7720
44.3600,2.7720
44.3600,2.7690
44.3600,2.7690
44.3600,2.7680
44.3600,2.7670
44.3600,2.7680
44.3600,2.7660
44.3600,2.7660
44.3600,2.7660
44.3600,2.7660
44.3600,2.7670
44.3600,2.7660
44.3600,2.7640
44.3600,2.7640
44.3600,2.7660
44.3600,2.7660
44.3500,2.7640
44.3600,2.7620
44.3600,2.7590
44.3600,2.7590
44.3500,2.7610
44.3500,2.7590
44.3500,2.7570
44.3500,2.7580
44.3500,2.7570
44.3500,2.7570
44.3500,2.7560
44.3500,2.7550
44.3500,2.7550
44.3500,2.7510
44.3500,2.7520
44.3500,2.7520
44.3500,2.7520
44.3500,2.7520
44.3400,2.7510
44.3500,2.7480
44.3500,2.7480
44.3400,2.7480
44.3400,2.7500
44.3400,2.7500
44.3400,2.7510
44.3400,2.7480
44.3400,2.7480
44.3400,2.7480
44.3400,2.7470
44.3400,2.7460
44.3300,2.7470
44.3400,2.7450
44.3300,2.7440
44.3400,2.7440
44.3400,2.7420
44.3400,2.7400
44.3400,2.7410
44.3400,2.7410
44.3400,2.7410
44.3400,2.7390
44.3400,2.7390
44.3300,2.7390
44.3300,2.7390
44.3300,2.7390
44.3300,2.7370
44.3300,2.7370
44.3300,2.7350
44.3300,2.7360
44.3300,2.7350
44.3300,2.7350
44.3200,2.7350
44.3300,2.7350
44.3300,2.7350
44.3300,2.7340
44.3300,2.7310
44.3200,2.7300
44.3200,2.7300
44.3200,2.7310
44.3200,2.7290
44.3200,2.7280
44.3200,2.7260
44.3300,2.7260
44.3200,2.7250
44.3200,2.7250
44.3200,2.7220
44.3200,2.7220
44.3200,2.7230
44.3200,2.7230
44.3200,2.7220
44.3200,2.7220
44.3200,2.7220
44.3200,2.7200
44.3200,2.7190
44.3200,2.7200
44.3200,2.7180
44.3100,2.7180
44.3200,2.7180
44.3200,2.7170
44.3200,2.7160
44.3100,2.7160
44.3100,2.7160
44.3100,2.7140
44.3100,2.7130
44.3100,2.7130
44.3100,2.7130
44.3100,2.7120
44.3100,2.7130
44.3100,2.7120
44.3100,2.7120
44.3100,2.7120
44.3100,2.7120
44.3100,2.7090
44.3100,2.7090
44.3000,2.7080
44.3100,2.7070
44.3000,2.7070
44.3100,2.7030
44.3100,2.7020
44.3000,2.7030
44.3000,2.7020
44.3000,2.7010
44.3000,2.7010
44.3000,2.7020
44.3000,2.7010
44.3000,2.6980
44.3000,2.6970
44.3000,2.7000
44.3000,2.6970
44.3000,2.6970
44.3000,2.6960
44.3000,2.6980
44.3000,2.6970
44.3000,2.6950
44.3000,2.6940
44.3000,2.6940
44.2900,2.6920
44.3000,2.6940
44.2900,2.6940
44.3000,2.6910
44.2900,2.6900
44.2900,2.6890
44.3000,2.6890
44.2900,2.6870
44.2900,2.6870
44.2900,2.6870
44.2900,2.6890
44.2900,2.6860
44.2900,2.6870
44.2900,2.6860
44.2900,2.6860
44.2900,2.6850
44.2800,2.6840
44.2800,2.6840
44.2900,2.6850
44.2800,2.6830
44.2800,2.6800
44.2800,2.6790
44.2900,2.6790
44.2800,2.6760
44.2800,2.6760
44.2800,2.6760
44.2800,2.6760
44.2800,2.6760
44.2800,2.6750
44.2800,2.6740
44.2800,2.6740
44.2800,2.6740
44.2800,2.6730
44.2800,2.6720
44.2800,2.6700
44.2800,2.6700
44.2800,2.6700
44.2800,2.6690
44.2800,2.6680
44.2700,2.6680
44.2700,2.6650
44.2700,2.6650
44.2700,2.6640
44.2700,2.6620
44.2700,2.6610
44.2700,2.6620
44.2700,2.6620
44.2700,2.6590
44.2700,2.6610
44.2700,2.6590
44.2700,2.6580
44.2700,2.6590
44.2700,2.6580
44.2700,2.6560
44.2700,2.6540
44.2700,2.6530
44.2700,2.6520
44.2700,2.6520
44.2700,2.6520
44.2700,2.6510
44.2700,2.6500
44.2700,2.6500
44.2600,2.6470
44.2700,2.6470
44.2700,2.6470
44.2600,2.6460
44.2600,2.6450
44.2600,2.6450
44.2600,2.6450
44.2600,2.6450
44.2600,2.6430
44.2600,2.6450
44.2600,2.6430
44.2600,2.6430
44.2600,2.6410
44.2600,2.6400
44.2600,2.6410
44.2500,2.6400
44.2500,2.6400
44.2600,2.6360
44.2500,2.6360
44.2500,2.6360
44.2500,2.6340
44.2500,2.6340
44.2500,2.6320
44.2500,2.6320
44.2500,2.6310
44.2500,2.6300
44.2500,2.6300
44.2500,2.6290
44.2500,2.6290
44.2500,2.6260
44.2500,2.6260
44.2500,2.6240
44.2500,2.6230
44.2500,2.6210
44.2400,2.6210
44.2500,2.6210
44.2400,2.6210
44.2400,2.6200
44.2500,2.6200
44.2400,2.6190
44.2400,2.6190
44.2400,2.6180
44.2400,2.6170
44.2400,2.6170
44.2400,2.6150
44.2400,2.6150
44.2400,2.6130
44.2400,2.6130
44.2400,2.6120
44.2400,2.6110
44.2400,2.6080
44.2400,2.6080
44.2400,2.6080
44.2300,2.6080
44.2300,2.6060
44.2400,2.6060
44.2400,2.6040
44.2300,2.6040
44.2300,2.6030
44.2300,2.6030
44.2300,2.6020
44.2300,2.6020
44.2300,2.6010
44.2300,2.6000
44.2300,2.6000
44.2300,2.5970
44.2300,2.5980
44.2300,2.5980
44.2300,2.5970
44.2200,2.5960
44.2300,2.5930
44.2300,2.5920
44.2300,2.5920
44.2200,2.5910
44.2200,2.5900
44.2200,2.5910
44.2200,2.5900
44.2200,2.5890
44.2200,2.5890
44.2200,2.5870
44.2300,2.5860
44.2200,2.5840
44.2200,2.5850
44.2300,2.5850
44.2200,2.5810
44.2200,2.5790
44.2200,2.5790
44.2200,2.5790
44.2200,2.5760
44.2200,2.5750
44.2200,2.5750
44.2200,2.5760
44.2200,2.5740
44.2200,2.5730
44.2200,2.5740
44.2200,2.5740
44.2200,2.5700
44.2200,2.5700
44.2200,2.5690
44.2200,2.5670
44.2200,2.5680
44.2200,2.5680
44.2100,2.5650
44.2200,2.5640
44.2200,2.5630
44.2200,2.5630
44.2100,2.5620
44.2100,2.5600
44.2100,2.5590
44.2100,2.5580
44.2100,2.5570
44.2100,2.5570
44.2100,2.5560
44.2100,2.5560
44.2100,2.5530
44.2100,2.5510
44.2100,2.5510
44.2100,2.5510
44.2100,2.5480
44.2100,2.5480
44.2100,2.5470
44.2000,2.5460
44.2000,2.5460
44.2100,2.5430
44.2000,2.5430
44.2000,2.5420
44.2000,2.5420
44.2000,2.5410
44.2000,2.5400
44.2000,2.5410
44.2100,2.5380
44.2000,2.5360
44.2000,2.5360
44.2000,2.5350
44.2000,2.5360
44.2000,2.5350
44.2000,2.5350
44.2000,2.5310
44.2000,2.5310
44.2000,2.5300
44.2000,2.5290
44.2000,2.5270
44.1900,2.5260
44.2000,2.5250
44.1900,2.5240
44.2000,2.5250
44.1900,2.5240
44.1900,2.5230
44.1900,2.5230
44.1900,2.5240
44.1900,2.5230
44.1900,2.5190
44.1900,2.5180
44.1900,2.5180
44.1900,2.5150
44.1900,2.5130
44.1900,2.5130
44.1900,2.5120
44.1900,2.5100
44.1800,2.5090
44.1900,2.5090
44.1800,2.5080
44.1900,2.5070
44.1900,2.5040
44.1800,2.5040
44.1900,2.5030
44.1900,2.5040
44.1900,2.5030
44.1800,2.5020
44.1800,2.5020
44.1800,2.5010
44.1800,2.4990
44.1800,2.4990
44.1800,2.4970
44.1800,2.4950
44.1800,2.4930
44.1800,2.4930
44.1800,2.4910
44.1800,2.4910
44.1700,2.4900
44.1800,2.4870
44.1800,2.4870
44.1800,2.4850
44.1800,2.4850
44.1700,2.4850
44.1700,2.4840
44.1700,2.4810
44.1700,2.4810
44.1700,2.4800
44.1700,2.4770
44.1700,2.4770
44.1700,2.4760
44.1700,2.4750
44.1700,2.4740
44.1700,2.4730
44.1700,2.4710
44.1700,2.4700
44.1700,2.4690
44.1700,2.4690
44.1700,2.4660
44.1700,2.4660
44.1700,2.4650
44.1600,2.4630
44.1700,2.4630
44.1700,2.4620
44.1700,2.4590
44.1600,2.4590
44.1600,2.4570
44.1600,2.4550
44.1700,2.4570
44.1600,2.4530
44.1600,2.4520
44.1600,2.4520
44.1600,2.4520
44.1600,2.4480
44.1600,2.4480
44.1600,2.4480
44.1600,2.4460
44.1600,2.4440
44.1600,2.4430
44.1600,2.4420
44.1600,2.4420
44.1600,2.4400
44.1600,2.4380
44.1600,2.4380
44.1500,2.4370
44.1500,2.4370
44.1500,2.4350
44.1500,2.4330
44.1500,2.4320
44.1500,2.4310
44.1500,2.4300
44.1500,2.4270
44.1500,2.4260
44.1500,2.4260
44.1500,2.4250
44.1500,2.4240
44.1500,2.4220
44.1500,2.4210
44.1500,2.4200
44.1500,2.4190
44.1500,2.4200
44.1500,2.4190
44.1400,2.4140
44.1400,2.4130
44.1400,2.4110
44.1500,2.4100
44.1400,2.4090
44.1400,2.4080
44.1400,2.4070
44.1500,2.4040
44.1400,2.4040
44.1400,2.4020
44.1400,2.4000
44.1400,2.4000
44.1400,2.3990
44.1400,2.3980
44.1400,2.3960
44.1400,2.3960
44.1300,2.3920
44.1300,2.3930
44.1400,2.3920
44.1400,2.3890
44.1300,2.3880
44.1300,2.3870
44.1300,2.3860
44.1300,2.3860
44.1300,2.3830
44.1300,2.3820
44.1300,2.3800
44.1300,2.3790
44.1300,2.3770
44.1300,2.3760
44.1300,2.3740
44.1300,2.3720
44.1300,2.3720
44.1300,2.3710
44.1300,2.3700
44.1300,2.3700
44.1300,2.3680
44.1300,2.3650
44.1300,2.3640
44.1200,2.3630
44.1200,2.3610
44.1200,2.3590
44.1200,2.3580
44.1200,2.3570
44.1200,2.3550
44.1200,2.3550
44.1200,2.3530
44.1200,2.3520
44.1200,2.3520
44.1200,2.3470
44.1200,2.3460
44.1200,2.3470
44.1200,2.3470
44.1200,2.3440
44.1200,2.3420
44.1200,2.3410
44.1100,2.3380
44.1200,2.3380
44.1100,2.3370
44.1100,2.3350
44.1100,2.3350
44.1100,2.3330
44.1100,2.3320
44.1100,2.3300
44.1100,2.3280
44.1100,2.3270
44.1100,2.3250
44.1100,2.3240
44.1100,2.3220
44.1100,2.3200
44.1100,2.3160
44.1100,2.3150
44.1100,2.3140
44.1000,2.3130
44.1100,2.3130
44.1100,2.3100
44.1100,2.3090
44.1100,2.3060
44.1000,2.3040
44.1000,2.3030
44.1000,2.3020
44.1000,2.3020
44.1000,2.2990
44.1000,2.3000
44.1000,2.2990
44.1000,2.2980
44.1000,2.2950
44.1000,2.2930
44.1000,2.2920
44.1000,2.2910
44.1000,2.2890
44.1000,2.2870
44.1000,2.2860
44.1000,2.2840
44.1000,2.2830
44.1000,2.2820
44.1000,2.2800
44.0900,2.2780
44.1000,2.2760
44.1000,2.2760
44.1000,2.2720
44.0900,2.2710
44.0900,2.2700
44.0900,2.2690
44.0900,2.2670
44.0900,2.2660
44.0900,2.2640
44.0900,2.2630
44.0900,2.2600
44.0900,2.2580
44.0900,2.2550
44.0900,2.2530
44.0900,2.2520
44.0900,2.2490
44.0800,2.2480
44.0900,2.2470
44.0800,2.2450
44.0800,2.2440
44.0800,2.2420
44.0800,2.2410
44.0800,2.2390
44.0800,2.2380
44.0800,2.2380
44.0800,2.2360
44.0800,2.2330
44.0800,2.2330
44.0800,2.2310
44.0800,2.2280
44.0800,2.2270
44.0800,2.2260
44.0800,2.2220
44.0800,2.2210
44.0800,2.2200
44.0800,2.2170
44.0800,2.2160
44.0700,2.2140
44.0800,2.2120
44.0700,2.2110
44.0700,2.2090
44.0700,2.2060
44.0700,2.2040
44.0700,2.2030
44.0700,2.2010
44.0700,2.1990
44.0700,2.1970
44.0700,2.1940
44.0700,2.1920
44.0700,2.1920
44.0700,2.1890
44.0700,2.1880
44.0700,2.1860
44.0700,2.1830
44.0700,2.1820
44.0700,2.1820
44.0700,2.1790
44.0700,2.1780
44.0600,2.1760
44.0700,2.1750
44.0700,2.1720
44.0700,2.1700
44.0600,2.1700
44.0600,2.1660
44.0600,2.1650
44.0600,2.1650
44.0600,2.1620
44.0600,2.1600
44.0600,2.1560
44.0600,2.1550
44.0600,2.1550
44.0600,2.1530
44.0600,2.1500
44.0600,2.1480
44.0600,2.1450
44.0600,2.1440
44.0600,2.1420
44.0600,2.1400
44.0500,2.1380
44.0500,2.1360
44.0600,2.1330
44.0500,2.1320
44.0500,2.1290
44.0500,2.1280
44.0500,2.1260
44.0500,2.1250
44.0500,2.1220
44.0500,2.1200
44.0500,2.1180
44.0500,2.1150
44.0500,2.1110
44.0500,2.1090
44.0500,2.1070
44.0500,2.1070
44.0500,2.1050
44.0400,2.1040
44.0400,2.1010
44.0400,2.1000
44.0400,2.0980
44.0400,2.0930
44.0400,2.0900
44.0400,2.0900
44.0400,2.0870
44.0400,2.0840
44.0400,2.0830
44.0400,2.0820
44.0400,2.0810
44.0400,2.0780
44.0400,2.0770
44.0400,2.0740
44.0400,2.0730
44.0400,2.0700
44.0400,2.0680
44.0300,2.0660
44.0400,2.0630
44.0400,2.0620
44.0300,2.0600
44.0300,2.0570
44.0300,2.0550
44.0300,2.0540
44.0300,2.0500
44.0300,2.0480
44.0300,2.0450
44.0300,2.0440
44.0300,2.0390
44.0300,2.0380
44.0300,2.0350
44.0300,2.0330
44.0300,2.0310
44.0300,2.0290
44.0300,2.0280
44.0300,2.0240
44.0300,2.0210
44.0300,2.0210
44.0200,2.0170
44.0200,2.0160
44.0200,2.0130
44.0200,2.0100
44.0200,2.0070
44.0200,2.0060
44.0200,2.0040
44.0200,2.0010
44.0200,1.9990
44.0200,1.9950
44.0200,1.9940
44.0200,1.9910
44.0200,1.9890
44.0200,1.9870
44.0200,1.9830
44.0200,1.9790
44.0200,1.9770
44.0200,1.9760
44.0200,1.9730
44.0200,1.9710
44.0200,1.9680
44.0100,1.9650
44.0100,1.9630
44.0100,1.9610
44.0100,1.9600
44.0100,1.9570
44.0100,1.9550
44.0100,1.9510
44.0100,1.9500
44.0100,1.9460
44.0100,1.9440
44.0100,1.9410
44.0100,1.9390
44.0100,1.9380
44.0100,1.9340
44.0100,1.9300
44.0100,1.9280
44.0100,1.9260
44.0100,1.9240
44.0100,1.9210
44.0000,1.9170
44.0000,1.9170
44.0000,1.9150
44.0000,1.9110
44.0100,1.9080
44.0100,1.9050
44.0000,1.9020
44.0100,1.9020
44.0000,1.8970
44.0000,1.8940
44.0000,1.8930
44.0000,1.8890
44.0000,1.8860
44.0000,1.8830
44.0000,1.8800
44.0000,1.8790
44.0000,1.8750
44.0000,1.8730
44.0000,1.8710
44.0000,1.8670
44.0000,1.8640
43.9900,1.8620
43.9900,1.8570
43.9900,1.8560
44.0000,1.8550
43.9900,1.8500
43.9900,1.8470
43.9900,1.8450
43.9900,1.8420
43.9900,1.8400
43.9900,1.8360
43.9900,1.8340
43.9900,1.8320
43.9900,1.8290
43.9900,1.8240
43.9900,1.8220
43.9900,1.8180
43.9900,1.8160
43.9900,1.8120
43.9900,1.8110
43.9900,1.8070
43.9800,1.8030
43.9800,1.8010
43.9900,1.7990
43.9800,1.7950
43.9800,1.7920
43.9800,1.7890
43.9800,1.7850
43.9800,1.7830
43.9800,1.7790
43.9800,1.7770
43.9800,1.7740
43.9800,1.7720
43.9700,1.7680
43.9800,1.7660
43.9800,1.7620
43.9800,1.7580
43.9800,1.7550
43.9800,1.7510
43.9700,1.7500
43.9700,1.7460
43.9700,1.7440
43.9700,1.7390
43.9700,1.7360
43.9700,1.7330
43.9700,1.7290
43.9700,1.7260
43.9700,1.7230
43.9800,1.7190
43.9700,1.7160
43.9700,1.7130
43.9700,1.7090
43.9700,1.7060
43.9700,1.7030
43.9700,1.7000
43.9700,1.6970
43.9700,1.6940
43.9700,1.6900
43.9700,1.6860
43.9700,1.6840
43.9700,1.6800
43.9700,1.6780
43.9700,1.6730
43.9600,1.6680
43.9600,1.6640
43.9600,1.6620
43.9600,1.6590
43.9600,1.6560
43.9600,1.6530
43.9600,1.6500
43.9600,1.6450
43.9600,1.6410
43.9600,1.6370
43.9600,1.6340
43.9600,1.6310
43.9600,1.6280
43.9600,1.6240
43.9600,1.6200
43.9600,1.6170
43.9600,1.6130
43.9600,1.6110
43.9500,1.6070
43.9500,1.6030
43.9500,1.6000
43.9500,1.5960
43.9500,1.5910
43.9500,1.5870
43.9500,1.5850
43.9500,1.5810
43.9500,1.5780
43.9500,1.5740
43.9500,1.5690
43.9500,1.5650
43.9500,1.5620
43.9500,1.5580
43.9500,1.5540
43.9500,1.5520
43.9500,1.5470
43.9400,1.5420
43.9400,1.5400
43.9500,1.5370
43.9500,1.5320
43.9500,1.5270
43.9400,1.5250
43.9400,1.5210
43.9400,1.5180
43.9400,1.5140
43.9400,1.5090
43.9400,1.5040
43.9400,1.5010
43.9400,1.4970
43.9400,1.4920
43.9400,1.4900
43.9400,1.4850
43.9400,1.4800
43.9400,1.4760
43.9400,1.4710
43.9400,1.4690
43.9400,1.4640
43.9400,1.4600
43.9400,1.4570
43.9400,1.4520
43.9400,1.4470
43.9400,1.4430
43.9300,1.4380
43.9400,1.4350
43.9300,1.4300
43.9400,1.4260
43.9300,1.4220
43.9300,1.4190
43.9300,1.4140
43.9300,1.4090
43.9300,1.4040
43.9300,1.4000
43.9300,1.3970
43.9300,1.3920
43.9300,1.3890
43.9300,1.3850
43.9200,1.3810
43.9300,1.3760
43.9200,1.3710
43.9300,1.3680
43.9200,1.3640
43.9300,1.3590
43.9200,1.3540
43.9200,1.3490
43.9200,1.3460
43.9200,1.3410
43.9200,1.3360
43.9200,1.3310
43.9200,1.3270
43.9200,1.3220
43.9200,1.3190
43.9200,1.3140
43.9200,1.3090
43.9200,1.3040
43.9200,1.2990
43.9200,1.2940
43.9200,1.2880
43.9200,1.2860
43.9200,1.2810
43.9200,1.2760
43.9100,1.2700
43.9100,1.2660
43.9100,1.2610
43.9100,1.2560
43.9200,1.2520
43.9100,1.2470
43.9100,1.2420
43.9100,1.2370
43.9100,1.2330
43.9100,1.2270
43.9100,1.2230
43.9100,1.2190
43.9100,1.2140
43.9100,1.2090
43.9100,1.2040
43.9100,1.1990
43.9100,1.1940
43.9100,1.1890
43.9100,1.1830
43.9100,1.1780
43.9100,1.1750
43.9000,1.1680
43.9100,1.1640
43.9000,1.1600
43.9000,1.1540
43.9100,1.1500
43.9000,1.1440
43.9000,1.1380
43.9000,1.1330
43.9000,1.1290
43.9000,1.1250
43.9000,1.1180
43.9000,1.1140
43.9000,1.1070
43.9000,1.1030
43.9000,1.0960
43.9000,1.0920
43.9000,1.0850
43.9000,1.0810
43.9000,1.0760
43.9000,1.0710
43.9000,1.0660
43.8900,1.0600
43.8900,1.0550
43.8900,1.0490
43.9000,1.0440
43.9000,1.0390
43.8900,1.0330
43.8900,1.0270
43.9000,1.0220
43.9000,1.0170
43.9000,1.0110
43.9000,1.0050
43.8800,1.0000
43.8800,0.9950
43.9000,0.9890
43.9000,0.9830
43.8800,0.9780
43.8600,0.9720
43.8900,0.9670
43.9400,0.9610
43.9100,0.9550
43.8900,0.9490
43.8800,0.9440
43.8700,0.9390
43.8800,0.9330
43.9000,0.9270
43.8900,0.9210
43.8800,0.9160
43.8700,0.9100
43.8700,0.9040
43.8800,0.8970
43.8800,0.8930
43.8800,0.8860
43.8800,0.8800
43.8700,0.8740
43.8800,0.8680
43.8800,0.8630
43.8800,0.8570
43.8800,0.8510
43.8800,0.8450
43.8800,0.8400
43.8800,0.8330
43.8800,0.8270
43.8800,0.8210
43.8700,0.8160
43.8700,0.8100
43.8700,0.8030
43.8700,0.7970
43.8700,0.7910
43.8700,0.7850
43.8700,0.7790
43.8700,0.7720
43.8700,0.7660
43.8700,0.7610
43.8700,0.7550
43.8700,0.7480
43.8700,0.7410
43.8700,0.7350
43.8700,0.7300
43.8700,0.7240
43.8700,0.7180
43.8700,0.7120
43.8700,0.7060
43.8700,0.7000
43.8700,0.6940
43.8700,0.6870
43.8700,0.6800
43.8700,0.6740
43.8600,0.6690
43.8600,0.6630
43.8600,0.6560
43.8600,0.6500
43.8600,0.6430
43.8600,0.6370
43.8600,0.6310
43.8600,0.6250
43.8600,0.6190
43.8600,0.6120
43.8600,0.6060
43.8600,0.6000
43.8600,0.5930
43.8600,0.5870
43.8600,0.5810
43.8600,0.5740
43.8600,0.5690
43.8600,0.5620
43.8500,0.5560
43.8600,0.5490
43.8600,0.5420
43.8600,0.5360
43.8600,0.5300
43.8600,0.5240
43.8500,0.5180
43.8500,0.5120
43.8500,0.5040
43.8500,0.4980
43.8500,0.4920
43.8500,0.4850
43.8500,0.4790
43.8500,0.4730
43.8500,0.4660
43.8500,0.4590
43.8500,0.4530
43.8500,0.4470
43.8500,0.4410
43.8500,0.4330
43.8500,0.4270
43.8500,0.4210
43.8500,0.4150
43.8500,0.4080
43.8500,0.4020
43.8400,0.3960
43.8500,0.3890
43.8400,0.3830
43.8400,0.3760
43.8400,0.3700
43.8400,0.3640
43.8400,0.3580
43.8400,0.3520
43.8400,0.3460
43.8400,0.3390
43.8400,0.3330
43.8400,0.3270
43.8400,0.3210
43.8300,0.3150
43.8300,0.3090
43.8400,0.3030
43.8400,0.2980
43.8400,0.2920
43.8400,0.2860
43.8300,0.2800
43.8300,0.2750
43.8400,0.2690
43.8400,0.2630
43.8300,0.2560
43.8300,0.2500
43.8300,0.2450
43.8300,0.2390
43.8300,0.2340
43.8300,0.2280
43.8300,0.2220
43.8300,0.2170
43.8300,0.2110
43.8300,0.2060
43.8300,0.2000
43.8200,0.1950
43.8200,0.1900
43.8300,0.1840
43.8300,0.1790
43.8300,0.1750
43.8300,0.1700
43.8200,0.1650
43.8200,0.1590
43.8200,0.1540
43.8200,0.1490
43.8200,0.1440
43.8200,0.1390
43.8200,0.1340
43.8200,0.1310
43.8200,0.1260
43.8200,0.1210
43.8200,0.1170
43.8100,0.1120
43.8200,0.1090
43.8200,0.1040
43.8100,0.1000
43.8200,0.0950
43.8100,0.0920
43.8100,0.0880
43.8100,0.0840
43.8200,0.0810
43.8100,0.0770
43.8100,0.0730
43.8100,0.0700
43.8100,0.0660
43.8100,0.0620
43.8100,0.0600
43.8100,0.0560
43.8100,0.0540
43.8100,0.0500
43.8100,0.0480
43.8100,0.0450
43.8100,0.0430
43.8000,0.0400
43.8100,0.0380
43.8100,0.0350
43.8100,0.0330
43.8000,0.0310
43.8000,0.0290
43.8000,0.0270
43.8000,0.0260
43.8000,0.0230
43.8000,0.0220
43.8000,0.0210
43.8000,0.0180
43.8000,0.0170
43.8000,0.0160
43.8000,0.0150
43.8000,0.0150
43.8000,0.0130
43.8000,0.0120
43.7900,0.0110
43.7900,0.0110
43.8000,0.0100
43.7900,0.0100
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7900,0.0070
43.7900,0.0070
43.7900,0.0070
43.7900,0.0070
43.7900,0.0070
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7900,0.0090
43.7800,0.0090
43.7800,0.0100
43.7800,0.0100
43.7800,0.0100
43.7800,0.0100
43.7800,0.0100
43.7800,0.0100
43.7800,0.0110
43.7800,0.0110
43.7800,0.0110
43.7800,0.0110
43.7800,0.0110
43.7800,0.0110
43.7800,0.0120
43.7800,0.0120
43.7800,0.0120
43.7700,0.0120
43.7800,0.0130
43.7700,0.0130
43.7800,0.0130
43.7800,0.0130
43.7700,0.0130
43.7700,0.0150
43.7700,0.0150
43.7800,0.0150
43.7800,0.0150
43.7700,0.0150
43.7700,0.0150
43.7700,0.0160
43.7700,0.0160
43.7700,0.0160
43.7700,0.0160
43.7700,0.0170
43.7700,0.0170
43.7700,0.0170
43.7700,0.0170
43.7700,0.0180
43.7700,0.0180
43.7700,0.0180
43.7700,0.0180
43.7700,0.0200
43.7700,0.0200
43.7700,0.0200
43.7700,0.0210
43.7600,0.0210
43.7600,0.0210
43.7600,0.0220
43.7600,0.0220
43.7600,0.0230
43.7600,0.0230
43.7600,0.0230
43.7600,0.0240
43.7600,0.0260
43.7600,0.0260
43.7600,0.0270
43.7600,0.0270
43.7600,0.0280
43.7600,0.0280
43.7600,0.0290
43.7600,0.0310
43.7600,0.0310
43.7500,0.0320
43.7500,0.0330
43.7600,0.0340
43.7500,0.0340
43.7600,0.0350
43.7500,0.0370
43.7500,0.0380
43.7600,0.0390
43.7600,0.0400
43.7500,0.0420
43.7500,0.0430
43.7500,0.0430
43.7500,0.0440
43.7500,0.0450
43.7500,0.0460
43.7500,0.0480
43.7500,0.0500
43.7400,0.0510
43.7500,0.0530
43.7500,0.0540
43.7500,0.0550
43.7400,0.0560
43.7400,0.0570
43.7400,0.0590
43.7400,0.0600
43.7400,0.0610
43.7400,0.0620
43.7400,0.0630
43.7400,0.0650
43.7400,0.0650
43.7400,0.0660
43.7400,0.0670
43.7400,0.0670
43.7400,0.0680
43.7400,0.0680
43.7400,0.0700
43.7300,0.0710
43.7400,0.0710
43.7400,0.0720
43.7400,0.0720
43.7400,0.0730
43.7300,0.0730
43.7400,0.0740
